ESCUELA  OSCAR CASTRO,LA FLORIDA,243,,Más Bajo,Gratuito ,Munic.
COLEGIO CAPITAN PASTENE,LA FLORIDA,219,,Más Bajo,Gratuito ,Munic.
ESCUELA BASICA LOS NAVIOS,LA FLORIDA,220,,Más Bajo,Gratuito ,Munic.
COLEGIO MARIA ELENA,LA FLORIDA,221,,Más Bajo,Gratuito ,Munic.
ESCUELA PARTICULAR MSR.DIEGO ROSALES,LA FLORIDA,231,,Más Bajo,Gratuito ,P. Subv.
ESCUELA PARTIC.ANTONIO BORQUEZ SOLAR,LA FLORIDA,231,,Más Bajo,Gratuito ,P. Subv.
ESCUELA PARTICULAR LORD TOMAS COCHRANE,LA FLORIDA,262,,Más Alto,Gratuito ,P. Subv.
ESCUELA Y COLEGIO POLITECNICO LOS HEROES,LA FLORIDA,222,,Más Bajo,Gratuito ,P. Subv.
ESCUELA PARTICULAR LOS CASTANOS,LA FLORIDA,217,,Más Bajo,Gratuito ,P. Subv.
ESCUELA COLEGIO LAANTARO,LA FLORIDA,246,,Más Bajo,Gratuito ,P. Subv.
ESCUELA BAS. Y ESPECIAL ANDRES REY,LA FLORIDA,212,,Más Bajo,Gratuito ,P. Subv.
ESCUELA PARTICULAR PAPA JUAN PABLO II,LA FLORIDA,245,,Similar,Gratuito ,P. Subv.
ESCUELA PARTICULAR VALLE VERDE,LA FLORIDA,207,,Más Bajo,Gratuito ,P. Subv.
ESC BASICA PARTICULAR SAN VALENTIN,LA FLORIDA,212,,Más Bajo,Gratuito ,P. Subv.
ESCUELA BELEN O¦HIGGINS,LA FLORIDA,228,,Más Bajo,Gratuito ,P. Subv.
COLEGIO SANTA CECILIA DE LA FLORIDA,LA FLORIDA,290,,Similar,Más de $100.000 ,P. Pag.
SANTA MARIA DE LO CANAS,LA FLORIDA,293,,Más Bajo,Más de $100.000 ,P. Pag.
COLEGIO PARTICULAR PLAYGROUND,LA FLORIDA,306,,Más Alto,Más de $100.000 ,P. Pag.
COLEGIO  PABLO APOSTOL,LA FLORIDA,284,,Más Bajo,Más de $100.000 ,P. Pag.
COLEGIO  LATINOAMERICANO,LA FLORIDA,316,,Más Alto,Más de $100.000 ,P. Pag.
ESCUELA BASICA  ANIDA,LA FLORIDA,0,,-,Más de $100.000 ,P. Pag.
COLEGIO AMERICAN BRITISH COLLEGE,LA FLORIDA,312,,Más Alto,Más de $100.000 ,P. Pag.
COLEGIO ANTUQUENU ANDINO,LA FLORIDA,239,,Más Bajo,Más de $100.000 ,P. Pag.
ESCUELA ANEXO LO CANAS,LA FLORIDA,220,,-,Sin información ,Munic.
ESCUELA PARTICULAR CLAUDIO MATTE,LA GRANJA,290,,Más Alto,$1.000 a $10.000 ,P. Subv.
COLEGIO CHRISTIAN GARDEN SCHOOL,LA GRANJA,266,,Más Alto,$10.001 a $25.000 ,P. Subv.
ESCUELA PARTICULAR TTE.DAGOBERTO GODOY,LA GRANJA,277,,Más Alto,$10.001 a $25.000 ,P. Subv.
ESCUELA BASICA PARTIC ESTRELLA DE CHILE,LA GRANJA,244,,Más Bajo,$10.001 a $25.000 ,P. Subv.
SAINT CHRISTIAN COLLEGE,LA GRANJA,271,,Más Alto,$10.001 a $25.000 ,P. Subv.
LICEO POLIVALENTE BAHIA DARWIN,LA GRANJA,234,,Similar,$10.001 a $25.000 ,P. Subv.
COLEGIO NUESTRA SENORA DE GUADALUPE,LA GRANJA,256,,Más Bajo,$10.001 a $25.000 ,P. Subv.
ESC.BASICA SAN MARCELO  ANEXO,LA GRANJA,273,,Más Alto,$10.001 a $25.000 ,P. Subv.
COLEGIO ALMA MATER,LA GRANJA,255,,Más Alto,$10.001 a $25.000 ,P. Subv.
COLEGIO SAN GREGORIO DE LA SALLE,LA GRANJA,270,,Más Alto,$25.001 a $50.000 ,P. Subv.
COLEGIO LOS PENSAMIENTOS                     ,LA GRANJA,252,,-,$25.001 a $50.000 ,P. Subv.
ESCUELA BAS. LOS HEROES DE YUNGAY,LA GRANJA,247,,Más Alto,Gratuito ,Munic.
LICEO DOCTOR ALEJANDRO DEL RIO,LA GRANJA,228,,Más Bajo,Gratuito ,Munic.
LICEO MALAQUIAS CONCHA,LA GRANJA,247,,Más Alto,Gratuito ,Munic.
ESCUELA BAS. TECNO SUR,LA GRANJA,217,,Más Bajo,Gratuito ,Munic.
ESCUELA BELGICA,LA GRANJA,245,,Más Alto,Gratuito ,Munic.
COLEGIO MUNICIPAL PROCERES DE CHILE,LA GRANJA,233,,Más Bajo,Gratuito ,Munic.
ESCUELA BAS. LA ARAUCANIA,LA GRANJA,209,,Más Bajo,Gratuito ,Munic.
ESCUELA BAS. SANITAS,LA GRANJA,238,,Más Bajo,Gratuito ,Munic.
ESCUELA BAS. POETA OSCAR CASTRO ZUNIGA,LA GRANJA,250,,Más Alto,Gratuito ,Munic.
ESCUELA BASICA ISLAS DE CHILE,LA GRANJA,222,,Más Bajo,Gratuito ,Munic.
LICEO MUNICIPAL LA GRANJA POETA NERUDA,LA GRANJA,242,,Más Alto,Gratuito ,Munic.
ESCUELA BAS. BENJAMIN SUBERCASEAUX,LA GRANJA,234,,Más Bajo,Gratuito ,Munic.
COLEGIO JUAN PABLO II,LA GRANJA,255,,Más Alto,Gratuito ,P. Subv.
ESCUELA PRESBITERIANA EL SALVADOR,LA GRANJA,247,,Más Alto,Gratuito ,P. Subv.
ESCUELA PARTICULAR ELLIOT COLLEGE,LA GRANJA,229,,Más Bajo,Gratuito ,P. Subv.
ESC. BAS.TALLERES PREVOC.HOGAR DE CRISTO,LA GRANJA,243,,Más Alto,Gratuito ,P. Subv.
ESCUELA BASICA PART GRATUITA CASA AZUL,LA GRANJA,225,,Más Bajo,Gratuito ,P. Subv.
ESCUELA BASICA NELQUIHUE,LA GRANJA,197,,Más Bajo,Gratuito ,P. Subv.
ESCUELA BASICA VENTURA MATURANA BARAHONA,LA GRANJA,215,,-,Sin información ,Munic.
ESC. BAS. PART.  JERUSALEN,LAMPA,250,,Más Bajo,$1.000 a $10.000 ,P. Subv.
ESCUELA BASICA PARTICULAR PAICAVI DE LAMPA,LAMPA,218,,Más Bajo,$1.000 a $10.000 ,P. Subv.
ESCUELA BAS. INTEGRAL ENLACES DE LAMPA,LAMPA,243,,Más Bajo,$1.000 a $10.000 ,P. Subv.
ESCUELA PART. MASTER SCHOOL DE LAMPA,LAMPA,260,,Más Bajo,$10.001 a $25.000 ,P. Subv.
ESC PART. SIGLO XXI DE LAMPA,LAMPA,258,,Más Bajo,$10.001 a $25.000 ,P. Subv.
COLEGIO POLIV. JERUSALEN DE LAMPA,LAMPA,254,,Más Bajo,$10.001 a $25.000 ,P. Subv.
ESCUELA BASICA MIRAFLORES DE LAMPA,LAMPA,242,,Más Bajo,$10.001 a $25.000 ,P. Subv.
ESCUELA  SAN PEDRO VALLE GRANDE,LAMPA,250,,Más Bajo,$25.001 a $50.000 ,P. Subv.
ESC.BAS. EMPRENDER LARAPINTA,LAMPA,267,,Más Bajo,$25.001 a $50.000 ,P. Subv.
COLEGIO VALLE  GRANDE,LAMPA,271,,Más Bajo,$25.001 a $50.000 ,P. Subv.
ESCUELA LIPANGUE,LAMPA,235,,Similar,Gratuito ,Munic.
ESCUELA MANUEL SEGOVIA MONTENEGRO,LAMPA,235,,Más Bajo,Gratuito ,Munic.
ESCUELA REPUBLICA DE POLONIA,LAMPA,228,,Más Bajo,Gratuito ,Munic.
ESCUELA SANTA  BARBARA,LAMPA,242,,Más Alto,Gratuito ,Munic.
ESCUELA POLONIA GUTIERREZ C.,LAMPA,249,,Más Alto,Gratuito ,Munic.
ESCUELA SANTA ROSA DE LAMPA,LAMPA,243,,Más Alto,Gratuito ,Munic.
ESCUELA SANTA SARA,LAMPA,227,,Más Bajo,Gratuito ,Munic.
ESCUELA EL LUCERO,LAMPA,241,,Más Alto,Gratuito ,Munic.
NORMA GONZÁLEZ GUERRA,LAMPA,254,,Más Alto,Gratuito ,Munic.
LICEO MUNICIPAL DE BATUCO,LAMPA,208,,Más Bajo,Gratuito ,Munic.
LICEO POLIVALENTE SAINT ANDREWS,LAMPA,225,,Más Bajo,Gratuito ,P. Subv.
ESCUELA BASICA SAN SEBASTIAN DE BATUCO,LAMPA,248,,Más Alto,Gratuito ,P. Subv.
ESCUELA PARTIC SAN ISIDRO DE PERALILLO,LAMPA,234,,Más Bajo,Gratuito ,P. Subv.
ESC. BAS. Y ESP. CENTRO INTEGRAL ALTAIR DE BA,LAMPA,235,,Más Bajo,Gratuito ,P. Subv.
ESCUELA BAS. AMANKAY DE LAMPA,LAMPA,274,,Más Alto,Gratuito ,P. Subv.
ESCUELA PART. SAN JOSE DE LAMPA,LAMPA,275,,Más Alto,Gratuito ,P. Subv.
ESCUELA BASICA CACIQUE COLIN,LAMPA,235,,Más Bajo,Sin información ,Munic.
ESCUELA PARTICULAR VENANCIA LEIVA,LA PINTANA,252,,Más Alto,$1.000 a $10.000 ,P. Subv.
CTRO.EDUC.CATOLICO DIDASCALIO STA. MARIA,LA PINTANA,261,,Más Alto,$1.000 a $10.000 ,P. Subv.
COLEGIO SANTO TOMAS,LA PINTANA,231,,Más Bajo,$1.000 a $10.000 ,P. Subv.
COLEGIO TECNICO PROFESIONAL APRENDER,LA PINTANA,277,,Más Alto,$1.000 a $10.000 ,P. Subv.
COLEGIO AUSTRALIA,LA PINTANA,241,,Más Bajo,$1.000 a $10.000 ,P. Subv.
COLEGIO POLIV. CARDENAL JOSE MARIA CARO,LA PINTANA,267,,Más Alto,$1.000 a $10.000 ,P. Subv.
ESCUELA BAS. Y ESP. LIKAN-RAY DE LA PINTANA,LA PINTANA,259,,Más Alto,$1.000 a $10.000 ,P. Subv.
ESCUELA BAS. MISIONERO DE AGOSTINI,LA PINTANA,236,,Más Bajo,$1.000 a $10.000 ,P. Subv.
ESCUELA PARTICULAR PDTE.JOSE J.PRIETO,LA PINTANA,283,,Más Alto,$10.001 a $25.000 ,P. Subv.
CENTRO EDUCACIONAL SANTA ROSA DEL SUR,LA PINTANA,260,,Más Alto,$10.001 a $25.000 ,P. Subv.
COLEGIO POLIVALENTE INGLES,LA PINTANA,247,,Más Bajo,$10.001 a $25.000 ,P. Subv.
ESCUELA ESPECIAL PARTICULAR CEDEL,LA PINTANA,221,,Más Bajo,$10.001 a $25.000 ,P. Subv.
ESCUELA BASICA PART. HUMBOLDT,LA PINTANA,265,,Más Alto,$10.001 a $25.000 ,P. Subv.
COLEGIO JORGE HUNEEUS ZEGERS,LA PINTANA,268,,Más Alto,$10.001 a $25.000 ,P. Subv.
ESC. BASICA PART.IBEROAMERICANO,LA PINTANA,255,,Más Bajo,$10.001 a $25.000 ,P. Subv.
ESCUELA BASICA PARTICULAR ESJELAVI,LA PINTANA,246,,Más Alto,$10.001 a $25.000 ,P. Subv.
COLEGIO ALTO GABRIELA,LA PINTANA,252,,Más Bajo,$10.001 a $25.000 ,P. Subv.
ESC BASICA PART SAN JOSE DE LA FAMILIA,LA PINTANA,250,,Más Bajo,$10.001 a $25.000 ,P. Subv.
COLEGIO POLIV. NUEVA NAZARET,LA PINTANA,271,,Más Alto,$25.001 a $50.000 ,P. Subv.
CENTRO EDUCACIONAL MUN.MARIANO LATORRE,LA PINTANA,218,,-,Gratuito ,Munic.
LICEO N523,LA PINTANA,232,,Más Bajo,Gratuito ,Munic.
ESCUELA CAPITAN AVALOS,LA PINTANA,228,,Más Bajo,Gratuito ,Munic.
ESCUELA PABLO DE ROKHA,LA PINTANA,218,,Más Bajo,Gratuito ,Munic.
ESCUELA MUNICIPAL VIOLETA PARRA,LA PINTANA,218,,Más Bajo,Gratuito ,Munic.
COLEGIO NERUDA,LA PINTANA,240,,Más Bajo,Gratuito ,Munic.
LICEO MUNICIPALIZADO CENT.ED. LA PINTANA,LA PINTANA,235,,Más Bajo,Gratuito ,Munic.
LICEO VICTOR JARA,LA PINTANA,225,,Más Bajo,Gratuito ,Munic.
ESCUELA BASICA JUAN DE DIOS ALDEA,LA PINTANA,208,,Más Bajo,Gratuito ,Munic.
COLEGIO SIMON BOLIVAR,LA PINTANA,207,,Más Bajo,Gratuito ,Munic.
LICEO MUNICIPAL EL ROBLE,LA PINTANA,209,,Más Bajo,Gratuito ,Munic.
ESC.BASICA PROF.AURELIA ROJAS BURGOS,LA PINTANA,212,,Más Bajo,Gratuito ,Munic.
COLEGIO MARISTA MARCELINO CHAMPAGNAT,LA PINTANA,256,,Más Alto,Gratuito ,P. Subv.
COLEGIO PARTICULAR PUERTO NAVARINO,LA PINTANA,224,,Más Bajo,Gratuito ,P. Subv.
ESC. PART. CELESTIN FREINET,LA PINTANA,219,,Más Bajo,Gratuito ,P. Subv.
ESCUELA PARTICULAR FORJADORES DEL FUTURO,LA PINTANA,231,,Más Bajo,Gratuito ,P. Subv.
COMPLEJO EDUC.STA.RITA DE CASIA-ANEXO 1,LA PINTANA,225,,Más Bajo,Gratuito ,P. Subv.
COLEGIO MIGUEL ANGEL,LA PINTANA,214,,Más Bajo,Gratuito ,P. Subv.
ESCUELA BASICA PARTICULAR HUEÑECITO,LA PINTANA,199,,Más Bajo,Gratuito ,P. Subv.
ESCUELA BASICA PART.ARCANGEL SAN GABRIEL,LA PINTANA,242,,Más Alto,Gratuito ,P. Subv.
ANEXO ESCUELA BASICA SAN JAVIER,LA PINTANA,226,,Más Bajo,Gratuito ,P. Subv.
ESCUELA ESPECIAL PART.ARNOLD GESELL II,LA PINTANA,242,,Más Bajo,Gratuito ,P. Subv.
COLEGIO TECNICO PROFESIONAL NOCEDAL,LA PINTANA,266,,Más Alto,Gratuito ,P. Subv.
COLEGIO POLIV. ALMENDRAL DE LA PINTANA,LA PINTANA,270,,Más Alto,Gratuito ,P. Subv.
ESC. ESP. Y BAS. FRANCES DE LA PINTANA,LA PINTANA,235,,Similar,Gratuito ,P. Subv.
ESC. DE PARV. Y ESP. PART. CENTILEN,LA PINTANA,250,,Más Alto,Gratuito ,P. Subv.
ESCUELA PART. SAN MARCELO N_ 3,LA PINTANA,216,,Más Bajo,Gratuito ,P. Subv.
ESC. BAS. LA CANTERA DE MAPUHUE,LA PINTANA,203,,Más Bajo,Gratuito ,P. Subv.
ESCUELA BASICA LUNA NUEVA DE LA PINTANA,LA PINTANA,192,,Más Bajo,Gratuito ,P. Subv.
LICEO VILLA LA PINTANA,LA PINTANA,241,,Similar,Sin información ,Munic.
ESCUELA BASICA PARTICULAR LUMEN VIAE N.2,LA PINTANA,0,,-,Sin información ,P. Subv.
COLEGIO MUNICIPALIZADO CONFEDERAC SUIZA,LA REINA,232,,Más Bajo,$1.000 a $10.000 ,Munic.
ESCUELA PARTICULAR SAN LEONARDO MURIALDO,LA REINA,267,,Más Alto,$1.000 a $10.000 ,P. Subv.
ESCUELA PARTICULAR ANTINIL,LA REINA,255,,Más Bajo,$10.001 a $25.000 ,P. Subv.
ESCUELA BASICA PART COLEGIO JOSE ARRIETA,LA REINA,282,,Más Alto,$10.001 a $25.000 ,P. Subv.
COLEGIO SANTA CATALINA LABOURÉ,LA REINA,281,,Similar,$25.001 a $50.000 ,P. Subv.
COLEGIO PARTICULAR INFANTES DE LA REINA,LA REINA,249,,Más Bajo,$25.001 a $50.000 ,P. Subv.
COLEGIO CORONEL ELEUTERIO RAMIREZ MOLINA,LA REINA,288,,Más Alto,$25.001 a $50.000 ,P. Subv.
COLEGIO STA MARIA REINA,LA REINA,271,,Más Bajo,$50.001 a $100.000 ,P. Subv.
COL. PART. SAGRADO CORAZON DE JESUS DE LA RE,LA REINA,292,,Más Alto,$50.001 a $100.000 ,P. Subv.
COMPLEJO EDUCACIONAL LA REINA,LA REINA,227,,Más Bajo,Gratuito ,Munic.
LICEO EUGENIO MARÍA DE HOSTOS,LA REINA,238,,Más Bajo,Gratuito ,Munic.
COLEGIO SAN CONSTANTINO,LA REINA,260,,Más Alto,Gratuito ,Munic.
ESCUELA BASICA YANGTSE EX E-229,LA REINA,256,,Más Bajo,Gratuito ,Munic.
ESCUELA PALESTINA,LA REINA,253,,Más Bajo,Gratuito ,Munic.
ESCUELA HERMANAS DEL NINO JESUS,LA REINA,246,,Más Bajo,Gratuito ,P. Subv.
COLEGIO LAS AMERICAS,LA REINA,290,,Más Bajo,Más de $100.000 ,P. Pag.
COLEGIO EL CARMEN TERESIANO,LA REINA,285,,Más Bajo,Más de $100.000 ,P. Pag.
COLEGIO RUBEN DARIO,LA REINA,283,,Más Bajo,Más de $100.000 ,P. Pag.
COLEGIO DE LA SALLE,LA REINA,315,,Más Alto,Más de $100.000 ,P. Pag.
COLEGIO THE GRANGE SCHOOL,LA REINA,330,,Más Alto,Más de $100.000 ,P. Pag.
COLEGIO ANDREE ENGLISH SCHOOL,LA REINA,320,,Más Alto,Más de $100.000 ,P. Pag.
COLEGIO TERESIANO ENRIQUE DE OSSO,LA REINA,302,,Similar,Más de $100.000 ,P. Pag.
COLEGIO SAINT JOHN'S VILLA ACADEMY,LA REINA,310,,Más Alto,Más de $100.000 ,P. Pag.
ESCUELA BASICA PEQUENO MOZART,LA REINA,277,,Más Bajo,Más de $100.000 ,P. Pag.
COLEGIO SANTO DOMINGO_PADRES DOMINICOS,LA REINA,301,,Similar,Más de $100.000 ,P. Pag.
COLEGIO BRITISH ROYAL SCHOOL,LA REINA,301,,Similar,Más de $100.000 ,P. Pag.
COLEGIO TERRANOVA,LA REINA,289,,Más Bajo,Más de $100.000 ,P. Pag.
COLEGIO ETIEVAN,LA REINA,285,,Más Bajo,Más de $100.000 ,P. Pag.
COLEGIO LA ABADIA,LA REINA,286,,Más Bajo,Más de $100.000 ,P. Pag.
COLEGIO LARRAIN,LA REINA,261,,Más Bajo,Más de $100.000 ,P. Pag.
COLEGIO SANTIAGO EVANGELISTA,LA REINA,274,,Más Bajo,Más de $100.000 ,P. Pag.
ESCUELA BASICA MADRIGAL,LA REINA,323,,Más Alto,Más de $100.000 ,P. Pag.
COLEGIO NUESTRA SEÑORA DEL CAMINO,LA REINA,296,,Similar,Más de $100.000 ,P. Pag.
COLEGIO SAN RAFAEL ARCANGEL,LA REINA,251,,Más Bajo,Más de $100.000 ,P. Pag.
ESCUELA BASICA PART. PAULA JAVIERA,LA REINA,0,,-,Sin información ,P. Subv.
COLEGIO SAN FRANCISCO DEL ALBA,LAS CONDES,299,,Más Alto,$10.001 a $25.000 ,Munic.
COLEGIO LA VIRGEN DE POMPEYA,LAS CONDES,280,,Similar,$10.001 a $25.000 ,P. Subv.
LICEO ALEXANDER FLEMING DE LAS CONDES,LAS CONDES,292,,Más Alto,$25.001 a $50.000 ,P. Subv.
LICEO RAFAEL SOTOMAYOR,LAS CONDES,267,,Más Bajo,$25.001 a $50.000 ,P. Subv.
COLEGIO NTRA. SRA. DEL ROSARIO LAS CONDES,LAS CONDES,286,,Más Alto,$25.001 a $50.000 ,P. Subv.
INSTITUTO PRESIDENTE ERRAZURIZ,LAS CONDES,284,,Similar,$50.001 a $100.000 ,P. Subv.
COLEGIO ADVENTISTA LAS CONDES,LAS CONDES,276,,Más Bajo,$50.001 a $100.000 ,P. Subv.
LICEO JUAN PABLO II DE LAS CONDES,LAS CONDES,256,,Similar,Gratuito ,Munic.
LICEO SIMON BOLIVAR,LAS CONDES,278,,Similar,Gratuito ,Munic.
LICEO SANTA MARIA DE LAS CONDES,LAS CONDES,252,,Más Bajo,Gratuito ,Munic.
COLEGIO LEONARDO DA VINCI DE LAS CONDES,LAS CONDES,283,,Más Alto,Gratuito ,Munic.
COLEGIO LO CASTILLO,LAS CONDES,281,,Más Bajo,Gratuito ,P. Pag.
ESCUELA PARTICULAR HOGAR ESPANOL,LAS CONDES,259,,Similar,Gratuito ,P. Subv.
COLEGIO SAN PATRICIO,LAS CONDES,275,,Más Bajo,Más de $100.000 ,P. Pag.
COLEGIO SCUOLA ITALIANA VITTORIO MONTIGLIO,LAS CONDES,300,,Más Bajo,Más de $100.000 ,P. Pag.
COLEGIO FRANCISCO DE ASIS,LAS CONDES,283,,Más Bajo,Más de $100.000 ,P. Pag.
COLEGIO LA GIROUETTE,LAS CONDES,328,,Más Alto,Más de $100.000 ,P. Pag.
COLEGIO COMPANIA DE MARIA APOQUINDO,LAS CONDES,313,,Más Alto,Más de $100.000 ,P. Pag.
COLEGIO WENLOCK SCHOOL,LAS CONDES,304,,Más Alto,Más de $100.000 ,P. Pag.
COLEGIO VILLA MARIA ACADEMY,LAS CONDES,309,,Más Alto,Más de $100.000 ,P. Pag.
COLEGIO DEL SAGRADO CORAZON DE APOQUINDO,LAS CONDES,317,,Más Alto,Más de $100.000 ,P. Pag.
COLEGIO REDLAND SCHOOL,LAS CONDES,312,,Más Alto,Más de $100.000 ,P. Pag.
COLEGIO DEL VERBO DIVINO,LAS CONDES,306,,Más Alto,Más de $100.000 ,P. Pag.
COLEGIO SAN JUAN EVANGELISTA,LAS CONDES,305,,Más Alto,Más de $100.000 ,P. Pag.
COLEGIO INTERNACIONAL SEK CHILE,LAS CONDES,301,,Más Alto,Más de $100.000 ,P. Pag.
COLEGIO DALCAHUE,LAS CONDES,259,,Más Bajo,Más de $100.000 ,P. Pag.
COLEGIO SEMINARIO PONTIFICIO MENOR,LAS CONDES,285,,Más Bajo,Más de $100.000 ,P. Pag.
COLEGIO CORDILLERA DE LAS CONDES,LAS CONDES,304,,Más Alto,Más de $100.000 ,P. Pag.
COLEGIO ARABE,LAS CONDES,271,,Más Bajo,Más de $100.000 ,P. Pag.
COLEGIO WILLIAM KILPATRICK,LAS CONDES,293,,Más Bajo,Más de $100.000 ,P. Pag.
COLEGIO BRITISH HIGH,LAS CONDES,294,,Más Bajo,Más de $100.000 ,P. Pag.
COLEGIO DUNALASTAIR,LAS CONDES,312,,Más Alto,Más de $100.000 ,P. Pag.
COLEGIO PADRE HURTADO Y JUANITA DE LOS ANDES,LAS CONDES,307,,Más Alto,Más de $100.000 ,P. Pag.
COLEGIO THE MAYFLOWER SCHOOL,LAS CONDES,314,,Más Alto,Más de $100.000 ,P. Pag.
COLEGIO CUMBRES,LAS CONDES,318,,Más Alto,Más de $100.000 ,P. Pag.
COLEGIO COYANCURA,LAS CONDES,292,,Más Bajo,Más de $100.000 ,P. Pag.
COLEGIO THE SOUTHERN CROSS SCHOOL,LAS CONDES,316,,Más Alto,Más de $100.000 ,P. Pag.
CIUDADELA MONTESSORI DE LAS CONDES,LAS CONDES,238,,-,Más de $100.000 ,P. Pag.
COLEGIO SAN NICOLAS DE MYRA,LAS CONDES,309,,Más Alto,Más de $100.000 ,P. Pag.
COLEGIO CRECES,LAS CONDES,265,,Más Bajo,Más de $100.000 ,P. Pag.
COLEGIO EL GOLF,LAS CONDES,0,,-,Más de $100.000 ,P. Pag.
COLEGIO ALEMAN DE SANTIAGO,LAS CONDES,307,,Más Alto,Más de $100.000 ,P. Pag.
JOHN DEWEY COLLEGE,LAS CONDES,289,,Más Bajo,Más de $100.000 ,P. Pag.
SAN JUAN DE LAS CONDES,LAS CONDES,284,,Más Bajo,Más de $100.000 ,P. Pag.
COLEGIO EMAUS,LAS CONDES,200,,-,Más de $100.000 ,P. Pag.
COLEGIO NUESTRA SENORA DEL LORETO,LAS CONDES,295,,Más Bajo,Más de $100.000 ,P. Pag.
COLEGIO ALCAZAR DE LAS CONDES,LAS CONDES,292,,Más Bajo,Más de $100.000 ,P. Pag.
COLEGIO PEDRO DE VALDIVIA LAS CONDES,LAS CONDES,305,,Más Alto,Más de $100.000 ,P. Pag.
COLEGIO INSTITUCION TERESIANA,LAS CONDES,298,,Similar,Más de $100.000 ,P. Pag.
COLEGIO ANDINO ANTILLANCA,LAS CONDES,276,,Más Bajo,Más de $100.000 ,P. Pag.
ESCUELA BASICA  N°1982 SAN MIGUEL ARCANGEL DE LAS CONDES,LAS CONDES,276,,Más Bajo,Más de $100.000 ,P. Pag.
ESCUELA BASICA N° 1986 SAINT PAUL MONTESSORI SCHOOL,LAS CONDES,280,,Más Bajo,Más de $100.000 ,P. Pag.
ESCUELA BASICA N° 2033 ALAMIRO,LAS CONDES,160,,-,Más de $100.000 ,P. Pag.
COLEGIO SAINT ANDREW,LAS CONDES,275,,Más Bajo,Más de $100.000 ,P. Pag.
COLEGIO QUIMAY,LAS CONDES,268,,-,Más de $100.000 ,P. Pag.
ESCUELA BASICA N° 2150 REMBRANDT,LAS CONDES,230,,Más Bajo,Más de $100.000 ,P. Pag.
ESCUELA BASICA N°2171 LA VILLETE,LAS CONDES,0,,-,Más de $100.000 ,P. Pag.
ANEXO NR.2 CRECES,LAS CONDES,0,,-,Sin información ,P. Pag.
COLEGIO THE CASBOR SCHOOL,LAS CONDES,0,,-,Sin información ,P. Pag.
CENTRO EDUCACIONAL SAN ESTEBAN MARTIR,LO BARNECHEA,263,,Más Alto,$10.001 a $25.000 ,P. Subv.
COLEGIO PART. CHADWICK,LO BARNECHEA,260,,Más Bajo,$50.001 a $100.000 ,P. Subv.
ESCUELA DE FARELLONES,LO BARNECHEA,276,,Más Alto,Gratuito ,Munic.
INSTITUTO ESTADOS AMERICANOS LO BARNECHEA,LO BARNECHEA,241,,Similar,Gratuito ,Munic.
COLEGIO SAN JUAN DE KRONSTADT,LO BARNECHEA,234,,Más Bajo,Gratuito ,P. Subv.
COLEGIO POLIVALENTE SAN RAFAEL,LO BARNECHEA,302,,Más Alto,Gratuito ,P. Subv.
COLEGIO BETTERLAND SCHOOL,LO BARNECHEA,258,,Más Alto,Gratuito ,P. Subv.
LICEO POLIV. SAN JOSE DE LO BARNECHEA,LO BARNECHEA,207,,Más Bajo,Gratuito ,P. Subv.
COLEGIO ANGLO AMERICAN INTERNATIONAL SCHOOL,LO BARNECHEA,281,,Más Bajo,Más de $100.000 ,P. Pag.
COLEGIO THE NEWLAND SCHOOL,LO BARNECHEA,315,,Más Alto,Más de $100.000 ,P. Pag.
COLEGIO NIDO DE AGUILAS,LO BARNECHEA,296,,Similar,Más de $100.000 ,P. Pag.
COLEGIO APOQUINDO HOMBRES,LO BARNECHEA,308,,Más Alto,Más de $100.000 ,P. Pag.
COLEGIO APOQUINDO FEMENINO,LO BARNECHEA,291,,Más Bajo,Más de $100.000 ,P. Pag.
COLEGIO LINCOLN INTERNATIONAL ACADEMY,LO BARNECHEA,296,,Más Bajo,Más de $100.000 ,P. Pag.
COLEGIO CRAIGHOUSE,LO BARNECHEA,298,,Más Alto,Más de $100.000 ,P. Pag.
COLEGIO SANTIAGO COLLEGE,LO BARNECHEA,319,,Más Alto,Más de $100.000 ,P. Pag.
INSTITUTO HEBREO DR CHAIM WEIZMANN,LO BARNECHEA,300,,Similar,Más de $100.000 ,P. Pag.
COLEGIO SANTA CATALINA DE SIENA SAN ALBERTO HURTADO,LO BARNECHEA,290,,Más Bajo,Más de $100.000 ,P. Pag.
COLEGIO TABOR Y NAZARETH,LO BARNECHEA,308,,Más Alto,Más de $100.000 ,P. Pag.
COLEGIO MONTESSORI HUELQUEN,LO BARNECHEA,256,,Más Bajo,Más de $100.000 ,P. Pag.
THE SOUTHLAND SCHOOL,LO BARNECHEA,227,,-,Más de $100.000 ,P. Pag.
COLEGIO LOS ALERCES,LO BARNECHEA,315,,Más Alto,Más de $100.000 ,P. Pag.
COLEGIO MAIMONIDES SCHOOL,LO BARNECHEA,287,,Más Bajo,Más de $100.000 ,P. Pag.
COLEGIO BERTAIT COLLEGE,LO BARNECHEA,281,,Más Bajo,Más de $100.000 ,P. Pag.
ESCUELA BASICA N°1906 THE INTERNATIONAL PREPARATORY SCHOOL,LO BARNECHEA,276,,Más Bajo,Más de $100.000 ,P. Pag.
COLEGIO EVEREST,LO BARNECHEA,299,,Similar,Más de $100.000 ,P. Pag.
LICEO ESTADOS AMERICANOS,LO BARNECHEA,236,,-,Sin información ,Munic.
