agno,rbd,nombre_establecimiento,nombre_comuna,nombre_deprov,nombre_region,numero_region,dependencia,area_geografica,estado,latitud,longitud,numero_alumnos
2013,8124,ESCUELA RURAL CAUCAHUE,QUEMCHI,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.13193011,-73.40795898,5
2013,8126,ESCUELA RURAL AUCAR,QUEMCHI,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.16819560,-73.47968599,46
2013,8127,ESCUELA RURAL QUELER,QUEMCHI,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.14333224,-73.43585157,5
2013,8130,ESCUELA RURAL TOCOIHUE,DALCAHUE,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.30293029,-73.42332348,4
2013,8131,ESCUELA RURAL MALUCO,QUEMCHI,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.29476263,-73.06035049,6
2013,8132,ESCUELA DE AULIN-,QUEMCHI,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.25916437,-73.15263047,3
2013,8133,ESCUELA RURAL LINDA VISTA,QUEMCHI,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.29973195,-73.12910143,42
2013,8134,ESCUELA RURAL CONEB,QUEMCHI,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.32599560,-73.10484276,7
2013,8135,ESCUELA RURAL TAC.,QUEMCHI,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.38624889,-73.13514069,46
2013,8136,ESCUELA RURAL ARCHIPIELAGO,QUEMCHI,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.33024012,-73.25005556,15
2013,8138,ESCUELA RURAL VOIGUE,QUEMCHI,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.28740566,-73.20675277,3
2013,8139,ESCUELA DE CHENIAO-ISLAS CHAUQUES,QUEMCHI,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.27632397,-73.24838833,3
2013,8141,ESCUELA RURAL SAN JOSE,QUEMCHI,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.28229096,-73.15325416,1
2013,8142,ESCUELA RURAL BORDEMAR VILLA MECHUQUE,QUEMCHI,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.31179278,-73.26864612,31
2013,8143,ESCUELA RURAL NAYAHUE,QUEMCHI,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.27216645,-73.11696935,11
2013,8144,ESCUELA RURAL QUETALCO,DALCAHUE,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.32879153,-73.54888024,37
2013,8145,ESCUELA RURAL COLEGUAL,DALCAHUE,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.29144787,-73.45612166,5
2013,8146,ESCUELA RURAL TEGUEL,DALCAHUE,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.36044679,-73.60874726,8
2013,8147,ESCUELA RURAL MALLINLEMU,DALCAHUE,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.35293169,-73.70839888,282
2013,8149,ESCUELA RURAL CARIHUEICO,DALCAHUE,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.30477406,-73.75756136,3
2013,8150,ESCUELA RURAL EL PRADO,DALCAHUE,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.17496618,-73.68351393,2
2013,8153,ESCUELA RURAL PROF.HECTOR M. BAHAMONDE N.,DALCAHUE,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.35369266,-73.57851316,4
2013,8155,ESCUELA RURAL DALLICO,DALCAHUE,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.31016182,-73.49926946,2
2013,8156,ESCUELA RURAL KILOMETRO SESENTA,DALCAHUE,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.29288407,-73.72140026,2
2013,8157,ESCUELA RURAL JOSE MARIA ULLOA SALDIVIA,DALCAHUE,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.30520043,-73.56136916,10
2013,8158,ESCUELA RURAL CALEN,DALCAHUE,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.33084959,-73.45930789,33
2013,8159,ESC. RURAL JOSE D. BAHAMONDE B.,DALCAHUE,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.27224920,-73.51911517,64
2013,8160,ESCUELA RURAL CULDEO,DALCAHUE,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.21194469,-73.64592105,2
2013,8161,ESCUELA BASICA DALCAHUE,DALCAHUE,Chiloe,DE LOS LAGOS,10,Municipal,Urbano,Funcionando,-42.37568087,-73.64790676,477
2013,8162,LICEO ALFREDO BARRIA OYARZUN,CURACO DE V?LEZ,Chiloe,DE LOS LAGOS,10,Municipal,Urbano,Funcionando,-42.43932360,-73.60118932,543
2013,8163,ESCUELA RURAL CHULLEC,CURACO DE V?LEZ,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.46491055,-73.54264244,4
2013,8164,ESCUELA RURAL TOLQUIEN,CURACO DE V?LEZ,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.45306909,-73.54178480,3
2013,8165,ESCUELA RURAL EDUARDO FREI MONTALVA,CURACO DE V?LEZ,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.41001192,-73.52686127,64
2013,8166,ESCUELA RURAL VISTA HERMOSA,CURACO DE V?LEZ,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.42538134,-73.53366875,9
2013,8167,ESCUELA RURAL HUYAR BAJO,CURACO DE V?LEZ,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.39577547,-73.56023561,2
2013,8169,ESCUELA RURAL HUYAR ALTO,CURACO DE V?LEZ,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.40120742,-73.56535528,35
2013,8170,ESCUELA RURAL SAN JAVIER,CURACO DE V?LEZ,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.40406648,-73.62796907,69
2013,8173,ESCUELA RURAL HUENAO,CURACO DE V?LEZ,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.45971634,-73.62083892,6
2013,8174,LICEO INSULAR - ACHAO,QUINCHAO,Chiloe,DE LOS LAGOS,10,Municipal,Urbano,Funcionando,-42.47007136,-73.49473599,855
2013,8175,ESCUELA RURAL CAPILLA ANTIGUA DE QUENAC,QUINCHAO,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.47205996,-73.36456462,9
2013,8176,ESCUELA RURAL LA CAPILLA,QUINCHAO,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.63413826,-73.26637094,49
2013,8177,ESCUELA RURAL OSTRICULTURA,QUINCHAO,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.60222441,-73.20867460,73
2013,8179,ESCUELA RURAL FRANCISCO DE VILLAGRA,QUINCHAO,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.65467022,-73.26675210,10
2013,8180,ESCUELA RURAL ALAO,QUINCHAO,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.59974184,-73.30033644,60
2013,8181,ESCUELA RURAL METAHUE,QUINCHAO,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.59663333,-73.22259239,40
2013,8182,ESCUELA RURAL LA VILLA,QUINCHAO,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.62648555,-73.29690098,20
2013,8183,ESCUELA RURAL AMANECER 2000,QUINCHAO,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.45770951,-73.32731955,17
2013,8184,ESCUELA RURAL LLINGUA,QUINCHAO,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.43196821,-73.45353959,25
2013,8186,ESCUELA RURAL LOS PINOS,QUINCHAO,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.38791105,-73.43297685,63
2013,8188,ESCUELA RURAL LA CAPILLA,QUINCHAO,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.50947899,-73.26237016,43
2013,8189,ESC.RURAL TERESA CARDENAS DE PAREDES,QUINCHAO,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.53858392,-73.41998491,133
2013,8190,ESC.RURAL EL ESTERO,QUINCHAO,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.47742887,-73.27507798,8
2013,8191,ESCUELA RURAL SAN FRANCISCO,QUINCHAO,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.42117825,-73.30521267,94
2013,8193,ESCUELA RURAL CONAB,QUINCHAO,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.50338127,-73.48333999,5
2013,8194,LICEO RAMON FREIRE,QUINCHAO,Chiloe,DE LOS LAGOS,10,Particular Subvencionado,Urbano,Funcionando,-42.47118573,-73.48813919,453
2013,8195,ESCUELA PUQUELDON,PUQUELD?N,Chiloe,DE LOS LAGOS,10,Municipal,Urbano,Funcionando,-42.59925422,-73.67585763,151
2013,8197,ESCUELA RURAL LAS LAGUNAS - PUCHILCO,PUQUELD?N,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.60709934,-73.57249451,6
2013,8198,ESCUELA RURAL SAN JUAN DE LINCAY,PUQUELD?N,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.63901214,-73.66947485,7
2013,8200,ESCUELA RURAL SAN AGUSTIN,PUQUELD?N,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.61926471,-73.62370833,13
2013,8201,ESCUELA RURAL LAS CAMPANAS -ALDACHILDO,PUQUELD?N,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.58797886,-73.61210602,57
2013,8202,ESCUELA RURAL DETIF,PUQUELD?N,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.68484748,-73.55614059,52
2013,8203,ESCUELA RURAL SANTA ROSA LIUCURA,PUQUELD?N,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.64859901,-73.60716401,53
2013,8205,ESCUELA RURAL ICHUAC,PUQUELD?N,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.61537155,-73.71810789,65
2013,8206,LICEO MANUEL JESUS ANDRADE BORQUEZ,CHONCHI,Chiloe,DE LOS LAGOS,10,Municipal,Urbano,Funcionando,-42.62042709,-73.77350574,885
2013,8207,ESCUELA RURAL NOTUCO,CHONCHI,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.64890704,-73.80950724,15
2013,8208,ESCUELA RURAL CURACO DE VILUPULLI,CHONCHI,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.59234042,-73.86165829,34
2013,8209,ESCUELA RURAL ALCALDEO DE RAUCO,CHONCHI,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.56202798,-73.86650835,12
2013,8210,ESCUELA RURAL QUITRIPULLI,CHONCHI,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.68921312,-73.70461820,83
2013,8211,ESCUELA RURAL HUILLINCO,CHONCHI,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.67541530,-73.89760984,108
2013,8213,ESCUELA RURAL EL PULPITO,CHONCHI,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.76055308,-73.78829284,13
2013,8214,ESCUELA RURAL QUIAO,CHONCHI,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.63551686,-73.92979587,7
2013,8215,ESCUELA RURAL TARA,CHONCHI,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.69343128,-73.79376365,7
2013,8216,ESCUELA RURAL PUCATUE,CHONCHI,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.64931017,-73.73755730,19
2013,8217,ESCUELA RURAL TEUPA,CHONCHI,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.66931621,-73.67961661,11
2013,8219,ESCUELA RURAL PINDACO,CHONCHI,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.67805830,-73.74945817,10
2013,8220,ESCUELA RURAL CUCAO,CHONCHI,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.63509232,-74.10513263,39
2013,8222,ESCUELA RURAL NOTUE,CHONCHI,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.62091688,-73.92722699,2
2013,8223,ESCUELA RURAL QUILIPULLI,CHONCHI,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.66849561,-73.84387460,12
2013,8224,ESCUELA RURAL DICHAM,CHONCHI,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.62521733,-73.83304895,9
2013,8225,ESCUELA RURAL CANAN,CHONCHI,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.58064310,-73.83049822,13
2013,8226,ESCUELA RURAL QUINCHED,CHONCHI,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.57403397,-73.76638876,14
2013,8227,ESCUELA RURAL CHANQUIN,CHONCHI,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.60182860,-74.11878712,13
2013,8228,ESCUELA RURAL VILUPULLI,CHONCHI,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.60213886,-73.80237805,19
2013,8229,ESCUELA RURAL MELLEICO,CHONCHI,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.59637751,-73.91880588,3
2013,8230,ESCUELA RURAL RAUCO,CHONCHI,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.54597092,-73.79631929,39
2013,8231,ESCUELA RURAL TERAO,CHONCHI,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.70903017,-73.64848412,35
2013,8232,ESCUELA RURAL LOS PETANES,CHONCHI,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.63219381,-73.87525197,8
2013,8233,ESCUELA RURAL NATRI,CHONCHI,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.80617350,-73.77576395,4
2013,8234,ESCUELA RURAL MIRAFLORES,CHONCHI,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.78376628,-73.84331475,15
2013,8236,ESCUELA CHILHUE,QUEIL?N,Chiloe,DE LOS LAGOS,10,Municipal,Urbano,Funcionando,-42.88913134,-73.47157494,286
2013,8237,ESCUELA RURAL PAILDAD,QUEIL?N,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.85769037,-73.60199319,22
2013,8238,ESCUELA RURAL ALQUI,QUEIL?N,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.98899822,-73.46020551,7
2013,8239,ESCUELA RURAL INSTITUTO CORFO PUREO,QUEIL?N,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.85417772,-73.66242618,11
2013,8241,ESCUELA RURAL ALVARO VARGAS MIRANDA,QUEIL?N,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.78032095,-73.57049470,174
2013,8242,ESCUELA RURAL EL MALLIN,QUEIL?N,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.91700961,-73.52042389,4
2013,8243,ESCUELA RURAL CONTUY,QUEIL?N,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.83543791,-73.60392242,9
2013,8244,ESCUELA RURAL DIAZ - LIRA,QUEIL?N,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.85141537,-73.71917719,8
2013,8246,ESCUELA RURAL NEPUE,QUEIL?N,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.93918053,-73.52484265,6
2013,8247,ESCUELA RURAL JUAN A. VERA DIAZ,QUEIL?N,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.83399192,-73.61722198,59
2013,8251,ESCUELA RURAL SAN JOSE DE TRANQUI,QUEIL?N,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.92627935,-73.58197939,15
2013,8254,ESCUELA RURAL DETICO,QUEIL?N,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.88011143,-73.52323269,14
2013,8255,LICEO RAYEN MAPU,QUELL?N,Chiloe,DE LOS LAGOS,10,Municipal,Urbano,Funcionando,-43.11426649,-73.61498350,531
2013,8256,ESCUELA EULOGIA BORQUEZ PEREZ,QUELL?N,Chiloe,DE LOS LAGOS,10,Municipal,Urbano,Funcionando,-43.11309074,-73.61511616,575
2013,8257,ESCUELA RURAL SAN ANTONIO DE CHADMO0,QUELL?N,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.94420450,-73.61730604,5
2013,8258,ESCUELA RURAL DE RIO MAULE,QUELL?N,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.98374207,-73.69184695,9
2013,8260,ESCUELA RURAL QUILEN,QUELL?N,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.99781999,-73.54655670,10
2013,8261,ESCUELA RURAL CHADMO CENTRAL,QUELL?N,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.92146515,-73.68534405,24
2013,8262,ESCUELA RURAL COLCAO,QUELL?N,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.97177838,-73.58249380,2
2013,8263,ESCUELA JOSE SANTOS LINCOMAN INAICHEO,QUELL?N,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.87283883,-73.69589141,39
2013,8264,ESCUELA RURAL ADELA GARCIA GARCIA,QUELL?N,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-43.03151866,-73.57113867,155
2013,8265,ESCUELA RURAL COCAUQUE,QUELL?N,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-43.11168619,-73.72843106,7
2013,8267,ESCUELA RURAL HUELPUN,QUELL?N,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-43.15218533,-73.51891610,14
2013,8268,ESCUELA RURAL OQUELDAN,QUELL?N,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-43.10537901,-73.53752000,23
2013,8269,ESCUELA LASTENIA OYARZUN ANDRADE,QUELL?N,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-43.19860844,-73.60846450,15
2013,8270,ESCUELA RURAL PELU,QUELL?N,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-43.15094025,-73.57886708,3
2013,8271,ESCUELA RURAL PUNTA PAULA,QUELL?N,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-43.19938465,-73.67659987,9
2013,8272,ESCUELA RURAL SANTA ROSA,QUELL?N,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-43.05289925,-73.59227389,25
2013,8273,ESCUELA RURAL COINCO ALTO,QUELL?N,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-43.01058112,-73.65861133,8
2013,8274,ESCUELA RURAL CANDELARIA,QUELL?N,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-43.06408516,-73.56071908,20
2013,8275,ESCUELA RURAL TRINCAO,QUELL?N,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-43.14657193,-73.69966166,7
2013,8276,ESCUELA RURAL PIEDRA BLANCA,QUELL?N,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-43.24882562,-73.69465100,8
2013,8277,ESCUELA RURAL SAN JUAN ISLA CAILIN,QUELL?N,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-43.17359277,-73.52805024,1
2013,8278,ESCUELA RURAL YELCHO,QUELL?N,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-43.16739787,-73.57167357,15
2013,8280,ESCUELA RURAL CARMEN DOLORES MUNOZ,QUELL?N,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-43.12318148,-73.62009184,1
2013,8281,ESCUELA RURAL CHAIGUAO,QUELL?N,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-43.10046539,-73.50746069,6
2013,8284,ESCUELA RURAL COINCO,QUELL?N,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-43.05108424,-73.62919986,67
2013,8285,ESCUELA RURAL AGUA FRESCA,QUELL?N,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-43.03873037,-73.60407765,6
2013,8286,ESCUELA RURAL SAN ANTONIO,QUELL?N,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-43.11442010,-73.57963991,10
2013,8287,ESCUELA RURAL AUCHAC,QUELL?N,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-43.03100697,-73.53700851,23
2013,8288,ESCUELA RURAL DE YALDAD,QUELL?N,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-43.11123822,-73.70506135,51
2013,8289,ESC.RUR.ART.ALUM.MARCELO GUENTEO SOLIS,QUELL?N,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.85726036,-73.74195626,204
2013,8290,ESCUELA RURAL KUME RUKA WEKETRUMAO,QUELL?N,Chiloe,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.95087079,-73.66572648,27
2013,8293,ESCUELA DE NAYAHUE-ISLAS DESERTORES,CHAIT?N,Palena,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.71584410,-73.07335462,4
2013,8294,ESCUELA DE AUTENI-ISLAS DESERTORES,CHAIT?N,Palena,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.72780062,-73.08925714,6
2013,8295,ESCUELA DE CHUIT-ISLAS DESERTORES,CHAIT?N,Palena,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.66970381,-73.07728998,10
2013,8296,ESCUELA DE CHULIN-ISLAS DESERTORES,CHAIT?N,Palena,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.62135851,-73.03832225,13
2013,8298,ESCUELA DE TALCAN-ISLAS DESERTORES,CHAIT?N,Palena,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.74695407,-72.96546009,4
2013,8299,ESCUELA DE CASA DE PESCA,CHAIT?N,Palena,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.56391480,-72.82368090,4
2013,8300,ESCUELA RURAL LOYOLA,CHAIT?N,Palena,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.51675254,-72.71955829,11
2013,8301,ESCUELA DE BUILL,CHAIT?N,Palena,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.39978087,-72.71920471,49
2013,8303,ESCUELA DE CHUMELDEN,CHAIT?N,Palena,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.52113900,-72.81199942,9
2013,8304,ESCUELA DE RIO AMARILLO,CHAIT?N,Palena,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-43.00976531,-72.48084059,6
2013,8305,ESCUELA DE CHANA,CHAIT?N,Palena,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.74715400,-72.83454900,7
2013,8306,ESCUELA DE VALLE EL FRIO,CHAIT?N,Palena,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-43.41111097,-72.36650891,36
2013,8307,ESCUELA DE HUEQUE,CHAIT?N,Palena,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.24954506,-72.73546596,17
2013,8308,ESCUELA DE POYO,CHAIT?N,Palena,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.22410376,-72.69030182,16
2013,8309,ESCUELA DE AYACARA,CHAIT?N,Palena,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.30578334,-72.78573865,166
2013,8310,ESCUELA RURAL MAURICIO HITCHCOCK,HUALAIHU?,Llanquihue,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-41.80053792,-72.71551945,298
2013,8311,ESCUELA DE AULEN,HUALAIHU?,Llanquihue,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-41.87235149,-72.80694356,112
2013,8312,ESCUELA DE PICHICOLO,HUALAIHU?,Llanquihue,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.00133892,-72.58819339,33
2013,8313,ESCUELA RURAL CATARATAS DEL ALERCE,HUALAIHU?,Llanquihue,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.02483112,-72.68754371,76
2013,8314,ESCUELA RURAL CANDELARIA,HUALAIHU?,Llanquihue,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.05056912,-72.58758345,17
2013,8315,ESCUELA RURAL SAN PEDRO,HUALAIHU?,Llanquihue,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-41.97374830,-72.78968338,14
2013,8317,ESCUELA DE LA POZA-CONTAO,HUALAIHU?,Llanquihue,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-41.83879611,-72.78502265,14
2013,8318,ESCUELA DE QUILDACO,HUALAIHU?,Llanquihue,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-41.85399489,-72.79486883,12
2013,8319,ESCUELA RURAL VALLE HERMOSO,HUALAIHU?,Llanquihue,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.00189463,-72.67750094,2
2013,8320,ESCUELA DE MANIHUEICO,HUALAIHU?,Llanquihue,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-41.76522558,-72.67735921,16
2013,8321,ESCUELA RURAL CALETA EL MANZANO,HUALAIHU?,Llanquihue,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.01107171,-72.64532115,75
2013,8322,ESCUELA DE HUINAY,HUALAIHU?,Llanquihue,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.37614146,-72.41040990,11
2013,8323,ESCUELA RURAL SEMILLERO,HUALAIHU?,Llanquihue,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-41.92039249,-72.84603254,98
2013,8324,ESCUELA RURAL QUETEN,HUALAIHU?,Llanquihue,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-41.94447920,-72.79797010,10
2013,8325,ESCUELA ANTUPIREN,HUALAIHU?,Llanquihue,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-41.96849983,-72.54239007,450
2013,8326,ESCUELA RURAL SAN FRANCISCO,HUALAIHU?,Llanquihue,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-41.98430487,-72.75675849,9
2013,8327,ESCUELA RURAL QUIACA,HUALAIHU?,Llanquihue,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-42.15120080,-72.48384985,3
2013,8328,ESCUELA RURAL JUAN FRANCISCO MALDONADO BARR?A,HUALAIHU?,Llanquihue,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-41.90638981,-72.46586302,1
2013,8329,ESCUELA RURAL CORDILLERA NEVADA,HUALAIHU?,Llanquihue,DE LOS LAGOS,10,Municipal,Rural,Funcionando,-41.92817307,-72.42147303,37
